metrics,type,epoch,value
"loss","train",3.8516129032258064,0.40705591440200806
"loss","train",3.858064516129032,0.7819427251815796
"loss","train",3.864516129032258,0.7610254883766174
"loss","train",3.870967741935484,0.15117357671260834
"loss","train",3.8774193548387097,0.49258169531822205
"loss","train",3.8838709677419354,0.6278747320175171
"loss","train",3.8903225806451616,0.19732387363910675
"loss","train",3.896774193548387,0.33594316244125366
"loss","train",3.903225806451613,0.299003541469574
"loss","train",3.9096774193548387,0.8057853579521179
"loss","train",3.9161290322580644,0.37409788370132446
"loss","train",3.9225806451612906,0.40259525179862976
"loss","train",3.9290322580645163,0.6422122716903687
"loss","train",3.935483870967742,0.7746092081069946
"loss","train",3.9419354838709677,0.2633151710033417
"loss","train",3.9483870967741934,0.2160358428955078
"loss","train",3.9548387096774196,2.069584369659424
"loss","train",3.9612903225806453,0.3790333569049835
"loss","train",3.967741935483871,1.554018497467041
"loss","train",3.9741935483870967,0.9988328814506531
"loss","train",3.9806451612903224,0.4067775011062622
"loss","train",3.9870967741935486,0.25958824157714844
"loss","train",3.9935483870967743,0.14844588935375214
"loss","train",4,0.33311954140663147
"loss","train",4.006451612903226,0.622734010219574
"loss","train",4.012903225806451,0.35811787843704224
"loss","train",4.019354838709678,0.2287687361240387
"loss","train",4.025806451612903,0.24229487776756287
"loss","train",4.032258064516129,0.3895787000656128
"loss","train",4.038709677419355,0.14452441036701202
"loss","train",4.04516129032258,0.8806089162826538
"loss","train",4.051612903225807,0.4621671736240387
"loss","train",4.058064516129032,0.2973783612251282
"loss","train",4.064516129032258,0.33859783411026
"loss","train",4.070967741935484,0.1975000947713852
"loss","train",4.077419354838709,0.14313919842243195
"loss","train",4.083870967741936,0.6835559606552124
"loss","train",4.090322580645161,0.7890498638153076
"loss","train",4.096774193548387,0.323197603225708
"loss","train",4.103225806451613,0.42034515738487244
"loss","train",4.109677419354838,0.28279322385787964
"loss","train",4.116129032258065,0.14571236073970795
"loss","train",4.122580645161291,0.3253338932991028
"loss","train",4.129032258064516,0.2127019464969635
"loss","train",4.135483870967742,0.276176780462265
"loss","train",4.141935483870967,0.7203481793403625
"loss","train",4.148387096774194,0.6508211493492126
"loss","train",4.15483870967742,0.7438063025474548
"loss","train",4.161290322580645,0.2420528680086136
"loss","train",4.167741935483871,0.41081684827804565
"loss","train",4.174193548387096,0.27200043201446533
"loss","train",4.180645161290323,0.832673966884613
"loss","train",4.187096774193549,0.2646869719028473
"loss","train",4.193548387096774,0.2792169153690338
"loss","train",4.2,0.2143770456314087
"loss","train",4.2064516129032254,0.17922557890415192
"loss","train",4.212903225806452,0.2757267355918884
"loss","train",4.219354838709678,0.4958346486091614
"loss","train",4.225806451612903,0.6357454061508179
"loss","train",4.232258064516129,0.2497190684080124
"loss","train",4.2387096774193544,1.132637858390808
"loss","train",4.245161290322581,0.20087917149066925
"loss","train",4.251612903225807,1.1130975484848022
"loss","train",4.258064516129032,0.41414737701416016
"loss","train",4.264516129032258,0.8339099287986755
"loss","train",4.270967741935484,0.6768866181373596
"loss","train",4.27741935483871,0.16727550327777863
"loss","train",4.283870967741936,0.37555599212646484
"loss","train",4.290322580645161,0.1907975822687149
"loss","train",4.296774193548387,0.2586074471473694
"loss","train",4.3032258064516125,0.1632137894630432
"loss","train",4.309677419354839,0.3750219941139221
"loss","train",4.316129032258065,0.5197032690048218
"loss","train",4.32258064516129,0.22642941772937775
"loss","train",4.329032258064516,0.6004646420478821
"loss","train",4.335483870967742,0.5505486130714417
"loss","train",4.341935483870968,0.3154936134815216
"loss","train",4.348387096774194,0.959424614906311
"loss","train",4.354838709677419,0.3373197913169861
"loss","train",4.361290322580645,0.6147845983505249
"loss","train",4.367741935483871,0.27566471695899963
"loss","train",4.374193548387097,0.5552839040756226
"loss","train",4.380645161290323,0.9598379731178284
"loss","train",4.387096774193548,0.7200390100479126
"loss","train",4.393548387096774,0.4433663487434387
"loss","train",4.4,0.8446906805038452
"loss","train",4.406451612903226,0.27959030866622925
"loss","train",4.412903225806452,0.1787073016166687
"loss","train",4.419354838709677,0.14684420824050903
"loss","train",4.425806451612903,0.8955703973770142
"loss","train",4.432258064516129,0.25664499402046204
"loss","train",4.438709677419355,0.3726698160171509
"loss","train",4.445161290322581,0.1838100105524063
"loss","train",4.451612903225806,0.24895025789737701
"loss","train",4.458064516129032,0.2782556414604187
"loss","train",4.464516129032258,0.9088919758796692
"loss","train",4.470967741935484,0.16554567217826843
"loss","train",4.47741935483871,1.2530759572982788
"loss","train",4.483870967741936,0.18773114681243896
"loss","train",4.490322580645161,0.48274052143096924
"loss","train",4.496774193548387,0.3221109211444855
"loss","train",4.503225806451613,0.7984115481376648
"loss","train",4.509677419354839,0.40631651878356934
"loss","train",4.516129032258064,0.14347437024116516
"loss","train",4.52258064516129,0.19238777458667755
"loss","train",4.529032258064516,0.2905721068382263
"loss","train",4.535483870967742,0.3129722476005554
"loss","train",4.541935483870968,0.789171040058136
"loss","train",4.548387096774194,0.3639584183692932
"loss","train",4.554838709677419,0.8535556793212891
"loss","train",4.561290322580645,0.32426995038986206
"loss","train",4.567741935483871,0.2072976976633072
"loss","train",4.574193548387097,0.7127131819725037
"loss","train",4.580645161290323,0.24226491153240204
"loss","train",4.587096774193548,0.36176034808158875
"loss","train",4.593548387096774,0.3088119924068451
"loss","train",4.6,0.22553423047065735
"loss","train",4.606451612903226,0.5801878571510315
"loss","train",4.612903225806452,0.32422128319740295
"loss","train",4.619354838709677,1.3107367753982544
"loss","train",4.625806451612903,0.6922692656517029
"loss","train",4.632258064516129,0.2969157099723816
"loss","train",4.638709677419355,0.15418949723243713
"loss","train",4.645161290322581,0.4308820068836212
"loss","train",4.651612903225806,0.2625415027141571
"loss","train",4.658064516129032,0.3147276043891907
"loss","train",4.664516129032258,0.7898551821708679
"loss","train",4.670967741935484,0.44290661811828613
"loss","train",4.67741935483871,0.22058887779712677
"loss","train",4.683870967741935,0.5703883767127991
"loss","train",4.690322580645161,0.324422150850296
"loss","train",4.6967741935483875,0.3210093080997467
"loss","train",4.703225806451613,0.2339586317539215
"loss","train",4.709677419354839,0.22461430728435516
"loss","train",4.716129032258064,0.15980201959609985
"loss","train",4.72258064516129,0.18594612181186676
"loss","train",4.729032258064516,0.6998785138130188
"loss","train",4.735483870967742,0.11933039128780365
"loss","train",4.741935483870968,0.7333884835243225
"loss","train",4.748387096774193,0.13530869781970978
"loss","train",4.754838709677419,0.11684788763523102
"loss","train",4.7612903225806456,0.22341130673885345
"loss","train",4.767741935483871,1.0510236024856567
"loss","train",4.774193548387097,0.5778949856758118
"loss","train",4.780645161290322,0.9274566769599915
"loss","train",4.787096774193548,0.156868577003479
"loss","train",4.7935483870967746,0.18360044062137604
"loss","train",4.8,0.4880877733230591
"loss","train",4.806451612903226,0.29144302010536194
"loss","train",4.812903225806451,1.5798693895339966
"loss","train",4.819354838709677,1.2990574836730957
"loss","train",4.825806451612904,0.720150887966156
"loss","train",4.832258064516129,0.17039857804775238
"loss","train",4.838709677419355,0.7638267874717712
"loss","train",4.845161290322581,0.2218315601348877
"loss","train",4.851612903225806,0.2733505368232727
"loss","train",4.858064516129033,0.2946809232234955
"loss","train",4.864516129032258,0.3855432868003845
"loss","train",4.870967741935484,0.2342522293329239
"loss","train",4.877419354838709,0.7127307057380676
"loss","train",4.883870967741935,0.4927220940589905
"loss","train",4.890322580645162,0.22478064894676208
"loss","train",4.896774193548387,0.3901011347770691
"loss","train",4.903225806451613,0.9559990167617798
"loss","train",4.909677419354839,0.16492284834384918
"loss","train",4.916129032258064,0.5090004801750183
"loss","train",4.922580645161291,0.2506275773048401
"loss","train",4.929032258064516,0.20113034546375275
"loss","train",4.935483870967742,0.5055863261222839
"loss","train",4.941935483870967,0.652863085269928
"loss","train",4.948387096774193,0.2611047923564911
"loss","train",4.95483870967742,0.33480945229530334
"loss","train",4.961290322580645,1.4992709159851074
"loss","train",4.967741935483871,0.392764151096344
"loss","train",4.974193548387097,0.3154020607471466
"loss","train",4.980645161290322,0.29534754157066345
"loss","train",4.987096774193549,0.1821756809949875
"loss","train",4.993548387096774,0.10304710268974304
"loss","train",5,0.22100286185741425
"loss","val",1,1.625433087348938
"loss","val",2,1.5963555574417114
"loss","val",3,2.214876890182495
"loss","val",4,3.699453830718994
"loss","val",5,2.425856113433838
